year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,3,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14263.00,3050.00,840.24,123.96,641.93,14.59,1429.28,255.00,91.00,334883.00,134492.00,17539.00,34671.00,755.00,147426.00
2026,3,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",218.00,71.00,24.29,2.06,11.41,0.00,33.24,7.00,0.00,6351.00,2350.00,687.00,361.00,0.00,2953.00
2026,3,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",404.00,117.00,42.84,1.93,25.15,0.00,47.08,7.00,3.00,9258.00,3346.00,159.00,1536.00,0.00,4217.00
2026,3,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",272.00,101.00,38.00,0.99,27.14,0.00,34.88,6.00,0.00,8892.00,2939.00,94.00,1353.00,0.00,4506.00
2026,3,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",155.00,49.00,23.27,1.00,2.86,0.00,21.87,2.00,0.00,4201.00,1389.00,409.00,163.00,0.00,2240.00
2026,3,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",60.00,7.00,1.92,0.00,2.00,0.00,3.08,0.00,0.00,1040.00,747.00,0.00,66.00,0.00,227.00
2026,3,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",550.00,178.00,55.69,4.41,47.81,0.00,70.09,10.00,5.00,13627.00,5500.00,385.00,2329.00,0.00,5413.00
2026,3,AA,American Airlines Network,EYW,"Key West, FL: Key West International",218.00,45.00,12.56,1.90,9.20,0.00,21.33,7.00,2.00,3913.00,622.00,561.00,521.00,0.00,2209.00
2026,3,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",179.00,45.00,14.95,1.26,1.53,0.00,27.26,2.00,0.00,3259.00,1292.00,112.00,55.00,0.00,1800.00
2026,3,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",773.00,264.00,68.71,2.70,72.34,2.72,117.54,19.00,5.00,18055.00,5096.00,121.00,3694.00,133.00,9011.00
2026,3,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",62.00,23.00,7.64,0.89,4.31,0.00,10.16,2.00,0.00,2204.00,379.00,34.00,255.00,0.00,1536.00
2026,3,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",125.00,48.00,18.24,0.35,13.01,0.91,15.49,3.00,0.00,3548.00,1160.00,36.00,550.00,53.00,1749.00
2026,3,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",291.00,96.00,32.95,2.00,13.20,0.00,47.85,5.00,2.00,7936.00,2049.00,642.00,775.00,0.00,4470.00
2026,3,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62.00,17.00,3.49,1.51,1.48,0.00,10.52,0.00,0.00,1170.00,187.00,141.00,107.00,0.00,735.00
2026,3,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,35.00,10.37,0.82,4.36,0.00,19.45,4.00,0.00,2040.00,393.00,114.00,270.00,0.00,1263.00
2026,3,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",31.00,14.00,5.73,0.00,2.76,0.00,5.51,0.00,0.00,867.00,329.00,0.00,100.00,0.00,438.00
2026,3,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",268.00,63.00,25.90,1.26,20.01,0.00,15.84,0.00,6.00,6059.00,2197.00,123.00,1101.00,0.00,2638.00
2026,3,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",93.00,28.00,11.13,0.35,3.07,0.00,13.45,3.00,0.00,2962.00,642.00,333.00,251.00,0.00,1736.00
2026,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",612.00,190.00,66.69,6.68,39.04,0.20,77.39,22.00,2.00,16517.00,5133.00,2088.00,3464.00,26.00,5806.00
2026,3,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",33.00,16.00,8.29,0.65,0.12,0.00,6.93,0.00,0.00,1226.00,363.00,144.00,5.00,0.00,714.00
2026,3,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",155.00,54.00,17.47,1.12,2.15,0.26,33.00,2.00,1.00,5065.00,1357.00,270.00,245.00,21.00,3172.00
2026,3,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",519.00,135.00,43.23,2.81,23.50,0.00,65.46,8.00,0.00,8126.00,2209.00,421.00,1068.00,0.00,4428.00
2026,3,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",88.00,32.00,12.82,1.35,7.57,0.00,10.26,0.00,0.00,3408.00,1387.00,138.00,336.00,0.00,1547.00
2026,3,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",618.00,211.00,68.38,2.85,34.67,0.00,105.10,11.00,0.00,15003.00,4351.00,216.00,2120.00,0.00,8316.00
2026,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1208.00,336.00,105.12,8.52,124.37,1.68,96.30,19.00,5.00,28976.00,11531.00,617.00,5994.00,34.00,10800.00
2026,3,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",90.00,7.00,3.94,0.00,1.48,0.00,1.59,3.00,0.00,546.00,406.00,0.00,65.00,0.00,75.00
2026,3,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1220.00,273.00,87.65,5.06,45.61,0.93,133.75,17.00,5.00,19038.00,6161.00,971.00,2009.00,37.00,9860.00
2026,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2453.00,460.00,166.90,14.46,102.88,0.00,175.75,27.00,6.00,37678.00,16249.00,2723.00,4391.00,0.00,14315.00
2026,3,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",31.00,15.00,5.57,0.25,0.95,0.00,8.23,0.00,0.00,1380.00,548.00,33.00,53.00,0.00,746.00
2026,3,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",62.00,20.00,8.02,0.50,1.54,0.00,9.94,1.00,0.00,2339.00,639.00,108.00,221.00,0.00,1371.00
2026,3,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1435.00,637.00,138.23,16.66,251.77,1.01,229.33,68.00,10.00,52343.00,10847.00,1611.00,16358.00,87.00,23440.00
2026,3,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",62.00,7.00,1.97,0.00,2.12,0.00,2.91,0.00,1.00,569.00,136.00,0.00,90.00,0.00,343.00
2026,3,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",62.00,31.00,13.93,1.80,2.16,0.00,13.11,0.00,0.00,2802.00,831.00,491.00,145.00,0.00,1335.00
2026,3,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",356.00,109.00,36.58,1.98,16.76,0.08,53.60,7.00,2.00,7970.00,2700.00,214.00,642.00,16.00,4398.00
2026,3,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1754.00,515.00,155.76,10.36,141.50,6.62,200.76,53.00,10.00,34031.00,10370.00,883.00,7475.00,240.00,15063.00
2026,3,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",144.00,49.00,14.75,1.11,3.72,0.00,29.42,6.00,0.00,4372.00,1587.00,272.00,243.00,0.00,2270.00
2026,3,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",267.00,97.00,32.07,6.84,16.12,0.00,41.97,2.00,0.00,6337.00,2294.00,451.00,619.00,0.00,2973.00
2026,3,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",176.00,57.00,22.83,0.32,3.06,0.17,30.63,3.00,1.00,4153.00,1445.00,27.00,142.00,17.00,2522.00
2026,3,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5799.00,1273.00,385.35,25.97,353.88,12.56,495.23,143.00,13.00,114934.00,39564.00,4742.00,16489.00,698.00,53441.00
2026,3,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",218.00,69.00,21.40,1.81,15.98,0.00,29.81,8.00,0.00,4478.00,1283.00,248.00,564.00,0.00,2383.00
2026,3,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",216.00,55.00,20.36,0.95,8.43,0.00,25.27,6.00,3.00,4567.00,1387.00,107.00,498.00,0.00,2575.00
2026,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",362.00,90.00,37.59,3.67,15.11,0.00,33.64,18.00,0.00,7292.00,2447.00,441.00,571.00,0.00,3833.00
2026,3,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",769.00,195.00,64.51,2.18,38.00,1.00,89.32,13.00,4.00,15868.00,6494.00,304.00,2015.00,52.00,7003.00
2026,3,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",57.00,16.00,7.32,0.06,0.62,0.00,8.00,0.00,0.00,1868.00,697.00,17.00,28.00,0.00,1126.00
2026,3,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",152.00,49.00,17.15,1.98,5.22,0.00,24.65,1.00,2.00,3041.00,1010.00,66.00,178.00,0.00,1787.00
2026,3,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",178.00,37.00,10.19,3.10,11.42,0.00,12.29,2.00,2.00,7665.00,850.00,3325.00,749.00,0.00,2741.00
2026,3,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",252.00,73.00,33.58,2.98,4.27,0.00,32.18,6.00,0.00,5537.00,2025.00,420.00,268.00,0.00,2824.00
2026,3,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",270.00,79.00,34.67,1.25,10.29,0.00,32.79,7.00,1.00,4361.00,1538.00,140.00,485.00,0.00,2198.00
2026,3,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",335.00,51.00,18.99,3.86,1.43,0.00,26.72,4.00,0.00,2991.00,1073.00,260.00,65.00,0.00,1593.00
2026,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5067.00,1476.00,321.35,55.01,472.84,10.59,616.22,248.00,94.00,150009.00,42553.00,8003.00,31339.00,679.00,67435.00
2026,3,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",238.00,68.00,22.17,2.53,10.86,0.00,32.44,1.00,1.00,4136.00,1270.00,123.00,493.00,0.00,2250.00
2026,3,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",675.00,174.00,42.98,0.75,53.77,2.38,74.13,17.00,0.00,12392.00,2435.00,23.00,2964.00,78.00,6892.00
2026,3,AA,American Airlines Network,PDX,"Portland, OR: Portland International",337.00,108.00,33.75,2.27,29.32,0.00,42.65,6.00,1.00,6653.00,2264.00,410.00,1153.00,0.00,2826.00
2026,3,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3316.00,760.00,246.32,21.02,154.40,1.45,336.82,66.00,1.00,80735.00,30326.00,2529.00,7518.00,52.00,40310.00
2026,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5297.00,880.00,308.14,24.32,162.92,3.26,381.36,54.00,6.00,87616.00,37499.00,5823.00,6382.00,318.00,37594.00
2026,3,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",469.00,164.00,50.95,1.81,28.09,0.18,82.97,6.00,1.00,13583.00,4319.00,128.00,1234.00,12.00,7890.00
2026,3,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",127.00,51.00,14.14,1.25,4.81,0.01,30.79,2.00,0.00,3940.00,984.00,262.00,275.00,3.00,2416.00
2026,3,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",252.00,70.00,26.00,1.32,11.28,0.00,31.39,5.00,1.00,6016.00,2802.00,58.00,527.00,0.00,2629.00
2026,3,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",186.00,35.00,11.09,1.02,3.64,0.00,19.25,1.00,1.00,2803.00,868.00,280.00,317.00,0.00,1338.00
2026,3,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",58.00,19.00,3.69,1.00,1.35,0.00,12.96,1.00,0.00,1777.00,524.00,98.00,39.00,0.00,1116.00
2026,3,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",686.00,199.00,69.36,1.56,36.97,0.39,90.72,11.00,1.00,12877.00,4157.00,190.00,1524.00,73.00,6933.00
2026,3,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",300.00,83.00,32.62,1.82,10.02,0.00,38.54,7.00,1.00,5122.00,1638.00,315.00,488.00,0.00,2681.00
2026,3,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",215.00,35.00,11.46,0.67,1.01,0.00,21.87,2.00,0.00,2109.00,776.00,57.00,32.00,0.00,1244.00
2026,3,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",79.00,24.00,4.95,1.31,1.31,0.14,16.29,1.00,0.00,1259.00,223.00,54.00,40.00,10.00,932.00
2026,3,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",750.00,220.00,58.40,4.89,50.06,1.32,105.33,19.00,4.00,16172.00,4792.00,246.00,2292.00,52.00,8790.00
2026,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",836.00,169.00,55.43,4.86,37.29,0.00,71.41,8.00,0.00,11871.00,3209.00,746.00,1692.00,0.00,6224.00
2026,3,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",601.00,169.00,59.04,5.97,14.67,0.00,89.32,10.00,0.00,13407.00,5139.00,630.00,806.00,0.00,6832.00
2026,3,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",155.00,55.00,16.38,0.09,8.32,0.00,30.22,1.00,0.00,4744.00,1512.00,8.00,392.00,0.00,2832.00
2026,3,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",122.00,20.00,6.26,0.90,0.05,0.00,12.79,1.00,0.00,2674.00,966.00,633.00,32.00,0.00,1043.00
2026,3,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",53.00,10.00,4.68,0.00,0.63,0.00,4.70,0.00,0.00,1216.00,337.00,0.00,20.00,0.00,859.00
2026,3,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",254.00,83.00,34.57,2.83,8.34,0.00,37.26,7.00,0.00,5724.00,1979.00,190.00,521.00,0.00,3034.00
2026,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",480.00,187.00,68.52,2.12,68.91,0.96,46.49,12.00,0.00,11466.00,3849.00,530.00,3586.00,26.00,3475.00
2026,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",992.00,215.00,73.19,4.05,39.57,0.64,97.55,19.00,0.00,14887.00,3960.00,963.00,1973.00,18.00,7973.00
2026,3,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",120.00,25.00,11.81,0.48,0.69,0.00,12.03,0.00,0.00,2231.00,1310.00,39.00,11.00,0.00,871.00
2026,3,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",564.00,149.00,50.84,2.55,44.19,0.00,51.41,1.00,1.00,9676.00,3512.00,253.00,1828.00,0.00,4083.00
2026,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",496.00,131.00,49.01,4.68,17.83,0.00,59.48,6.00,1.00,9314.00,3303.00,518.00,1070.00,0.00,4423.00
2026,3,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",303.00,73.00,31.60,2.27,8.68,0.00,30.44,2.00,0.00,5113.00,2126.00,262.00,439.00,0.00,2286.00
2026,3,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",576.00,98.00,38.02,0.73,21.63,0.50,37.11,3.00,2.00,5026.00,1732.00,57.00,688.00,20.00,2529.00
2026,3,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",241.00,61.00,24.90,0.24,11.34,1.00,23.52,8.00,0.00,4012.00,1450.00,19.00,424.00,36.00,2083.00
2026,3,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",530.00,149.00,52.65,2.73,17.36,0.38,75.89,13.00,3.00,13746.00,5733.00,225.00,690.00,26.00,7072.00
2026,3,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",310.00,91.00,20.11,4.62,48.36,0.55,17.36,0.00,1.00,4754.00,1373.00,254.00,1773.00,23.00,1331.00
2026,3,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",97.00,28.00,7.10,1.19,9.59,0.00,10.12,0.00,0.00,1846.00,512.00,52.00,599.00,0.00,683.00
2026,3,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",141.00,37.00,14.16,1.35,1.81,0.00,19.68,3.00,0.00,1935.00,794.00,66.00,103.00,0.00,972.00
2026,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1342.00,419.00,121.01,5.23,105.93,4.21,182.61,35.00,3.00,28299.00,7366.00,1103.00,4862.00,143.00,14825.00
2026,3,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",214.00,65.00,21.85,3.01,4.73,0.00,35.42,1.00,2.00,5853.00,1361.00,425.00,373.00,0.00,3694.00
2026,3,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",217.00,47.00,17.71,2.40,4.67,0.00,22.22,3.00,1.00,3406.00,1038.00,392.00,399.00,0.00,1577.00
2026,3,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",124.00,30.00,12.01,2.04,5.35,0.00,10.60,1.00,0.00,2120.00,760.00,162.00,257.00,0.00,941.00
2026,3,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",130.00,45.00,20.11,1.52,2.77,0.00,20.60,1.00,2.00,3114.00,1346.00,178.00,149.00,0.00,1441.00
2026,3,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",31.00,10.00,2.22,1.00,0.00,0.00,6.78,1.00,0.00,1589.00,238.00,540.00,0.00,0.00,811.00
2026,3,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,119.00,94.00,0.00,0.00,0.00,25.00
2026,3,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,34.00
2026,3,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",62.00,17.00,3.38,3.47,1.01,0.00,9.15,2.00,0.00,931.00,216.00,211.00,33.00,0.00,471.00
2026,3,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1183.00,270.00,81.57,16.06,52.46,3.36,116.55,11.00,2.00,16972.00,4061.00,1399.00,1946.00,92.00,9474.00
2026,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84.00,14.00,3.38,0.00,4.62,0.00,6.00,0.00,0.00,609.00,115.00,0.00,269.00,0.00,225.00
2026,3,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",134.00,12.00,1.96,1.77,5.27,0.00,3.00,2.00,0.00,694.00,101.00,255.00,280.00,0.00,58.00
2026,3,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",62.00,11.00,6.04,0.43,1.58,0.00,2.96,0.00,0.00,472.00,177.00,17.00,48.00,0.00,230.00
2026,3,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",87.00,10.00,4.60,1.63,2.05,0.00,1.72,1.00,0.00,579.00,210.00,241.00,87.00,0.00,41.00
2026,3,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",221.00,34.00,9.77,0.57,7.24,0.00,16.42,2.00,0.00,1715.00,573.00,63.00,161.00,0.00,918.00
2026,3,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",156.00,20.00,6.05,1.94,5.78,0.00,6.24,1.00,3.00,1160.00,285.00,427.00,232.00,0.00,216.00
2026,3,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,6.00,3.09,0.15,0.12,0.00,2.64,0.00,0.00,147.00,60.00,8.00,2.00,0.00,77.00
2026,3,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",206.00,27.00,7.94,0.36,3.86,0.00,14.84,4.00,1.00,1781.00,481.00,100.00,122.00,0.00,1078.00
2026,3,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,5.00,4.00,0.96,0.04,0.00,0.00,0.00,0.00,345.00,125.00,211.00,9.00,0.00,0.00
2026,3,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",54.00,9.00,2.00,0.29,0.66,0.00,6.05,1.00,0.00,553.00,48.00,21.00,36.00,0.00,448.00
2026,3,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,10.00,0.69,1.66,2.65,0.00,5.00,2.00,0.00,777.00,25.00,90.00,80.00,0.00,582.00
2026,3,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",31.00,2.00,0.00,1.00,0.42,0.00,0.58,0.00,0.00,48.00,0.00,29.00,8.00,0.00,11.00
2026,3,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",26.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,506.00,0.00,2.00,0.00,0.00,504.00
2026,3,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",26.00,1.00,0.00,0.90,0.10,0.00,0.00,0.00,0.00,230.00,0.00,207.00,23.00,0.00,0.00
2026,3,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30.00,5.00,2.00,0.00,2.00,0.00,1.00,1.00,0.00,310.00,228.00,0.00,52.00,0.00,30.00
2026,3,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",186.00,46.00,9.26,0.00,30.79,0.95,5.00,1.00,3.00,2657.00,506.00,0.00,1882.00,19.00,250.00
2026,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",218.00,33.00,8.74,1.57,9.39,0.00,13.29,6.00,0.00,1806.00,482.00,219.00,548.00,0.00,557.00
2026,3,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",150.00,15.00,2.77,2.36,4.33,0.00,5.54,2.00,0.00,988.00,97.00,552.00,140.00,0.00,199.00
2026,3,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,3.00,0.33,0.19,0.00,0.00,2.48,0.00,0.00,155.00,25.00,7.00,0.00,0.00,123.00
2026,3,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",43.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,121.00,101.00,0.00,20.00,0.00,0.00
2026,3,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",266.00,36.00,6.00,1.33,23.32,0.00,5.35,1.00,1.00,2249.00,402.00,85.00,1435.00,0.00,327.00
2026,3,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",325.00,73.00,33.81,6.87,10.49,0.00,21.82,4.00,1.00,4920.00,2509.00,867.00,378.00,0.00,1166.00
2026,3,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",29.00,2.00,1.00,0.00,0.57,0.00,0.43,1.00,0.00,136.00,101.00,0.00,20.00,0.00,15.00
2026,3,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",88.00,21.00,2.23,0.34,14.04,0.00,4.39,0.00,1.00,1020.00,171.00,23.00,562.00,0.00,264.00
2026,3,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",257.00,59.00,25.02,1.61,8.56,0.00,23.81,3.00,0.00,3027.00,1241.00,204.00,301.00,0.00,1281.00
2026,3,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2919.00,890.00,393.52,78.18,95.54,0.59,322.17,106.00,13.00,54323.00,22806.00,5441.00,4286.00,35.00,21755.00
2026,3,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",86.00,14.00,4.15,1.00,1.71,0.00,7.14,0.00,0.00,693.00,185.00,156.00,32.00,0.00,320.00
2026,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",91.00,17.00,3.58,1.00,7.46,0.00,4.95,1.00,0.00,1198.00,270.00,118.00,489.00,0.00,321.00
2026,3,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",39.00,7.00,3.63,0.00,1.39,0.00,1.98,1.00,0.00,269.00,110.00,0.00,43.00,0.00,116.00
2026,3,AS,Alaska Airlines Network,ITO,"Hilo, HI: Hilo International",401.00,98.00,56.34,9.03,5.18,0.00,27.45,22.00,2.00,4362.00,2268.00,328.00,153.00,0.00,1613.00
2026,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",351.00,73.00,24.06,4.00,28.43,0.00,16.52,3.00,3.00,3577.00,1032.00,410.00,1420.00,0.00,715.00
2026,3,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",341.00,72.00,20.42,4.02,20.51,0.00,27.06,4.00,3.00,4278.00,1427.00,206.00,815.00,0.00,1830.00
2026,3,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",850.00,208.00,80.25,18.97,40.41,0.00,68.37,18.00,4.00,12156.00,4107.00,1297.00,1544.00,0.00,5208.00
2026,3,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",186.00,55.00,20.29,3.80,10.41,0.44,20.05,2.00,1.00,3607.00,1155.00,241.00,360.00,15.00,1836.00
